,date,close,diff,open,high,low,volume,diff+-,up/down
3109,2011-12-26,13000,50,13150,13150,12950,525094,-50.0,0
3110,2011-12-23,13050,100,13000,13100,12900,690346,100.0,1
3114,2011-12-22,12950,150,13000,13000,12800,731700,-150.0,0
3115,2011-12-21,13100,750,12750,13200,12650,1645866,750.0,1
3116,2011-12-20,12350,50,12400,12550,12300,847681,-50.0,0
3117,2011-12-19,12400,450,12800,12850,12200,2484863,-450.0,0
3118,2011-12-16,12850,50,12950,13000,12800,707654,50.0,1
3121,2011-12-15,12800,200,12800,12900,12750,861341,-200.0,0
3122,2011-12-14,13000,200,12800,13150,12800,1215106,200.0,1
3123,2011-12-13,12800,0,12700,12950,12600,1486916,0.0,none
3124,2011-12-12,12800,150,13150,13200,12750,2694283,-150.0,0
3125,2011-12-09,12950,550,13200,13250,12800,4276266,-550.0,0
3129,2011-12-08,13500,500,13950,14000,13400,3960909,-500.0,0
3130,2011-12-07,14000,50,14050,14100,13850,1158760,50.0,1
3131,2011-12-06,13950,650,14500,14500,13800,2745643,-650.0,0
3132,2011-12-05,14600,450,15000,15050,14350,1633765,-450.0,0
3133,2011-12-02,15050,250,14800,15300,14800,960544,250.0,1
3136,2011-12-01,14800,250,15150,15300,14800,1823338,250.0,1
3137,2011-11-30,14550,100,14500,14650,14150,1044442,-100.0,0
3138,2011-11-29,14650,300,14300,14700,14200,1630523,300.0,1
3139,2011-11-28,14350,650,13950,14350,13900,1006782,650.0,1
3140,2011-11-25,13700,300,13300,13900,13250,1135152,300.0,1
3144,2011-11-24,13400,200,13500,13750,13400,593183,-200.0,0
3145,2011-11-23,13600,150,13650,13650,13300,964689,-150.0,0
3146,2011-11-22,13750,350,13250,13850,13200,738306,350.0,1
3147,2011-11-21,13400,200,13600,13650,13350,675013,-200.0,0
3148,2011-11-18,13600,400,13750,13800,13500,976655,-400.0,0
3151,2011-11-17,14000,50,14050,14100,13800,894410,-50.0,0
3152,2011-11-16,14050,200,14300,14600,14000,904868,-200.0,0
3153,2011-11-15,14250,350,14500,14550,14050,922222,-350.0,0
3154,2011-11-14,14600,150,14650,14800,14550,684125,150.0,1
3155,2011-11-11,14450,400,14400,14500,14250,842252,400.0,1
3159,2011-11-10,14050,900,14450,14650,14050,1412673,-900.0,0
3160,2011-11-09,14950,100,15000,15100,14800,1119270,100.0,1
3161,2011-11-08,14850,100,15150,15200,14750,617460,-100.0,0
3162,2011-11-07,14950,450,14600,15100,14400,1369208,450.0,1
3163,2011-11-04,14500,500,14300,14700,14250,900382,500.0,1
3166,2011-11-03,14000,250,14300,14350,14000,729632,-250.0,0
3167,2011-11-02,14250,200,14050,14350,13900,1287646,-200.0,0
3168,2011-11-01,14450,400,14500,14650,14350,1351814,-400.0,0
3169,2011-10-31,14850,250,15050,15200,14750,863823,-250.0,0
3170,2011-10-28,15100,400,15600,15750,15100,2845408,400.0,1
3174,2011-10-27,14700,50,14700,15000,14350,1910937,50.0,1
3175,2011-10-26,14650,50,14400,14650,14300,895108,50.0,1
3176,2011-10-25,14600,200,14700,14800,14450,731826,-200.0,0
3177,2011-10-24,14800,600,14400,14850,14300,1337414,600.0,1
3178,2011-10-21,14200,400,13900,14200,13650,998439,400.0,1
3181,2011-10-20,13800,550,14200,14300,13650,1197478,-550.0,0
3182,2011-10-19,14350,50,14700,14700,14000,1113622,-50.0,0
3183,2011-10-18,14400,200,14250,14700,14150,1190026,-200.0,0
3184,2011-10-17,14600,50,14650,14700,14350,877470,50.0,1
3185,2011-10-14,14550,250,14200,14700,13900,1355150,250.0,1
3189,2011-10-13,14300,550,14050,14600,14000,2528963,550.0,1
3190,2011-10-12,13750,100,13900,13900,13550,1326354,-100.0,0
3191,2011-10-11,13850,100,14300,14350,13550,1483617,100.0,1
3192,2011-10-10,13750,200,13800,14200,13600,831814,-200.0,0
3193,2011-10-07,13950,0,14400,14500,13750,1345271,0.0,none
3196,2011-10-06,13950,1150,13300,14300,13200,2035469,1150.0,1
3197,2011-10-05,12800,200,13250,13300,12700,1309064,-200.0,0
3198,2011-10-04,13000,1000,13250,13300,12800,1333412,-1000.0,0
3199,2011-09-30,14000,300,13650,14050,13300,1655388,300.0,1
3200,2011-09-29,13700,450,13150,13700,13100,1679870,450.0,1
3204,2011-09-28,13250,150,13400,13750,13200,2379906,150.0,1
3205,2011-09-27,13100,1000,12550,13600,12500,2524033,1000.0,1
3206,2011-09-26,12100,450,12700,12850,12050,1608565,-450.0,0
3207,2011-09-23,12550,800,12600,12850,12500,1660568,-800.0,0
3208,2011-09-22,13350,700,13500,13650,13200,1745391,-700.0,0
3211,2011-09-21,14050,100,13950,14200,13800,1034980,100.0,1
3212,2011-09-20,13950,0,13950,14000,13650,1506674,0.0,none
3213,2011-09-19,13950,1000,14500,14950,13950,2329932,-1000.0,0
3214,2011-09-16,14950,950,14350,14950,14100,1900917,950.0,1
3215,2011-09-15,14000,0,14350,14400,13100,2020146,0.0,none
3219,2011-09-14,14000,900,14600,14700,13700,2018783,-900.0,0
3220,2011-09-09,14900,600,15200,15350,14550,1192597,-600.0,0
3221,2011-09-08,15500,300,15400,15700,15300,867226,300.0,1
3222,2011-09-07,15200,550,15050,15200,14750,722111,550.0,1
3223,2011-09-06,14650,350,14750,14900,14500,722453,-350.0,0
3226,2011-09-05,15000,650,15300,15350,15000,874916,-650.0,0
3227,2011-09-02,15650,250,15950,16100,15550,936336,-250.0,0
3228,2011-09-01,15900,100,16000,16300,15800,1340036,-100.0,0
3229,2011-08-31,16000,250,15750,16050,15650,832542,250.0,1
3230,2011-08-30,15750,50,16500,16600,15750,1842394,50.0,1
3234,2011-08-29,15700,350,15650,15700,15250,869881,350.0,1
3235,2011-08-26,15350,700,14650,15550,14650,1453336,700.0,1
3236,2011-08-25,14650,150,14800,15100,14650,1287585,150.0,1
3237,2011-08-24,14500,600,15100,15200,14400,1344143,-600.0,0
3238,2011-08-23,15100,500,14600,15300,14400,1018304,500.0,1
3241,2011-08-22,14600,150,14450,14950,14400,717170,150.0,1
3242,2011-08-19,14450,1150,14850,15000,14450,1390832,-1150.0,0
3243,2011-08-18,15600,300,15950,16000,15300,1129588,-300.0,0
3244,2011-08-17,15900,0,15700,16050,15700,861389,0.0,none
3245,2011-08-16,15900,800,15700,16050,15650,923533,800.0,1
3249,2011-08-12,15100,450,15200,15900,15050,2410670,450.0,1
3250,2011-08-11,14650,250,14050,14950,14050,2826923,-250.0,0
3251,2011-08-10,14900,400,15850,15950,14900,2313811,-400.0,0
3252,2011-08-09,15300,750,15150,15450,14100,3446036,-750.0,0
3253,2011-08-08,16050,1000,16750,16950,15400,2176972,-1000.0,0
3256,2011-08-05,17050,450,16800,17250,16800,1924311,-450.0,0
3257,2011-08-04,17500,150,17550,17950,17400,1386440,150.0,1
3258,2011-08-03,17350,400,17400,17650,17300,2385458,-400.0,0
3259,2011-08-02,17750,600,18250,18300,17550,1934216,-600.0,0
3260,2011-08-01,18350,200,18100,18400,18100,1017045,200.0,1
3264,2011-07-29,18150,250,18400,18400,18000,809538,-250.0,0
3265,2011-07-28,18400,100,18250,18400,18150,742669,-100.0,0
3266,2011-07-27,18500,50,18500,18650,18400,698257,-50.0,0
3267,2011-07-26,18550,400,18150,18550,18100,1315007,400.0,1
3268,2011-07-25,18150,550,18500,18550,18000,2011814,-550.0,0
3271,2011-07-22,18700,200,18650,18750,18500,1237452,200.0,1
3272,2011-07-21,18500,50,18550,18600,18250,1415000,50.0,1
3273,2011-07-20,18450,400,18150,18500,18100,1489847,400.0,1
3274,2011-07-19,18050,0,17950,18200,17950,730250,0.0,none
3275,2011-07-18,18050,150,17900,18250,17800,1503069,150.0,1
3279,2011-07-15,17900,450,17500,17900,17450,1086823,450.0,1
3280,2011-07-14,17450,150,17750,17750,17250,2022136,-150.0,0
3281,2011-07-13,17600,0,17750,17800,17550,1231681,0.0,none
3282,2011-07-12,17600,500,17900,17950,17600,1216659,-500.0,0
3283,2011-07-11,18100,50,18100,18250,18000,1140870,50.0,1
3286,2011-07-08,18050,400,18500,18550,17900,4217880,-400.0,0
3287,2011-07-07,18450,150,18500,18600,18350,1911933,-150.0,0
3288,2011-07-06,18600,200,18800,18850,18500,1807100,-200.0,0
3289,2011-07-05,18800,100,18800,18900,18650,1429248,100.0,1
3290,2011-07-04,18700,50,18750,18850,18500,1883779,50.0,1
3294,2011-07-01,18650,0,18800,18850,18450,1441791,0.0,none
3295,2011-06-30,18650,200,18900,18950,18650,1057501,-200.0,0
3296,2011-06-29,18850,500,18600,18850,18500,1242186,500.0,1
3297,2011-06-28,18350,100,18700,18750,18350,1421051,-100.0,0
3298,2011-06-27,18450,250,18450,18600,18300,1261856,-250.0,0
3301,2011-06-24,18700,350,18500,18950,18500,2898496,350.0,1
3302,2011-06-23,18350,150,18450,18750,18300,3492641,-150.0,0
3303,2011-06-22,18500,2050,19200,19550,18250,14303423,-2050.0,0
3304,2011-06-21,20550,850,19850,20600,19850,2109570,850.0,1
3305,2011-06-20,19700,450,19400,19750,19250,1183642,450.0,1
3309,2011-06-17,19250,100,19300,19600,19000,1171966,100.0,1
3310,2011-06-16,19150,350,19400,19700,18900,1135746,-350.0,0
3311,2011-06-15,19500,50,19550,19550,19000,1147323,50.0,1
3312,2011-06-14,19450,500,18900,19750,18900,1398289,500.0,1
3313,2011-06-13,18950,350,18450,18950,18450,1113754,350.0,1
3316,2011-06-10,18600,650,19450,19650,18500,2915242,-650.0,0
3317,2011-06-09,19250,850,19950,20050,19250,1740095,-850.0,0
3318,2011-06-08,20100,350,19800,20250,19350,1583705,350.0,1
3319,2011-06-07,19750,100,19750,20300,19550,1813496,100.0,1
3320,2011-06-03,19650,800,19150,19900,18900,1967807,800.0,1
3324,2011-06-02,18850,500,18750,19050,18650,1129751,-500.0,0
3325,2011-06-01,19350,350,19200,19450,19000,1459156,350.0,1
3326,2011-05-31,19000,550,18350,19000,18200,1919923,550.0,1
3327,2011-05-30,18450,450,19050,19100,18300,1231243,-450.0,0
3328,2011-05-27,18900,100,19150,19450,18550,2513164,-100.0,0
3331,2011-05-26,19000,250,19000,19200,18800,806958,250.0,1
3332,2011-05-25,18750,100,19150,19200,18750,1121735,-100.0,0
3333,2011-05-24,18850,400,18350,19100,18350,1557105,400.0,1
3334,2011-05-23,18450,150,18400,18800,18300,1456527,150.0,1
3335,2011-05-20,18300,50,18300,18550,17750,1064258,50.0,1
3339,2011-05-19,18250,400,18700,18800,18000,1530764,-400.0,0
3340,2011-05-18,18650,350,18450,18650,18150,1170535,350.0,1
3341,2011-05-17,18300,200,18250,18600,18150,1003038,200.0,1
3342,2011-05-16,18100,300,18350,18450,18000,1257431,-300.0,0
3343,2011-05-13,18400,100,18600,18750,18050,1547569,-100.0,0
3346,2011-05-12,18500,600,19000,19050,18500,1635490,-600.0,0
3347,2011-05-11,19100,200,19050,19200,18700,1470796,200.0,1
3348,2011-05-09,18900,450,19450,19500,18850,1535936,-450.0,0
3349,2011-05-06,19350,100,19250,19750,19100,1668548,-100.0,0
3350,2011-05-04,19450,500,20000,20050,19250,1813033,-500.0,0
3354,2011-05-03,19950,500,20300,20350,19800,1324711,-500.0,0
3355,2011-05-02,20450,100,20850,20900,20200,1875815,-100.0,0
3356,2011-04-29,20550,600,19850,20950,19650,4590831,600.0,1
3357,2011-04-28,19950,600,19900,20150,19400,4769032,600.0,1
3358,2011-04-27,19350,600,18850,19500,18500,3493999,600.0,1
3361,2011-04-26,18750,550,18350,18900,18050,2128126,550.0,1
3362,2011-04-25,18200,0,18350,18450,18000,984712,0.0,none
3363,2011-04-22,18200,400,18000,18450,17800,1945754,400.0,1
3364,2011-04-21,17800,350,18300,18500,17500,2030251,-350.0,0
3365,2011-04-20,18150,500,17750,18450,17650,1535780,500.0,1
3369,2011-04-19,17650,100,17450,17900,17300,1370027,-100.0,0
3370,2011-04-18,17750,850,18600,18650,17600,2115835,-850.0,0
3371,2011-04-15,18600,300,18400,18800,18250,1809665,300.0,1
3372,2011-04-14,18300,50,18250,18300,17950,1644287,-50.0,0
3373,2011-04-13,18350,250,18300,18400,18150,1234196,250.0,1
3376,2011-04-12,18100,50,17950,18450,17850,1605766,50.0,1
3377,2011-04-11,18050,250,18350,18350,17800,1805567,-250.0,0
3378,2011-04-08,18300,100,18450,18650,18000,2041560,-100.0,0
3379,2011-04-07,18400,0,18550,18600,18150,1182923,0.0,none
3380,2011-04-06,18400,600,19000,19150,18300,2184724,-600.0,0
3384,2011-04-05,19000,300,19450,19550,18850,1262898,-300.0,0
3385,2011-04-04,19300,450,18850,19350,18600,2338626,450.0,1
3386,2011-04-01,18850,50,19000,19050,18650,1293879,-50.0,0
3387,2011-03-31,18900,550,18600,19100,18550,3828269,550.0,1
3388,2011-03-30,18350,750,17800,18350,17700,2490681,750.0,1
3391,2011-03-29,17600,150,17550,17650,17250,816602,150.0,1
3392,2011-03-28,17450,250,17750,18000,17250,1359063,-250.0,0
3393,2011-03-25,17700,0,17850,17900,17500,980419,0.0,none
3394,2011-03-24,17700,0,17850,17950,17700,854678,0.0,none
3395,2011-03-23,17700,100,17600,17950,17350,1927517,100.0,1
3399,2011-03-22,17600,100,17500,17650,17300,998716,100.0,1
3400,2011-03-21,17500,300,17300,17600,17200,806167,300.0,1
3401,2011-03-18,17200,200,17150,17600,16950,1512337,200.0,1
3402,2011-03-17,17000,200,16550,17050,16400,840721,200.0,1
3403,2011-03-16,16800,300,16600,17000,16600,1060331,300.0,1
3406,2011-03-15,16500,400,16750,17100,16350,1510119,-400.0,0
3407,2011-03-14,16900,300,16700,16950,16450,1206040,-300.0,0
3408,2011-03-11,17200,150,17150,17400,16800,1048389,-150.0,0
3409,2011-03-10,17350,400,17750,17800,17300,1658953,-400.0,0
3410,2011-03-09,17750,450,17500,17800,17400,1675095,450.0,1
3414,2011-03-08,17300,150,17300,17600,17100,1331642,150.0,1
3415,2011-03-07,17150,50,17050,17400,17050,595743,-50.0,0
3416,2011-03-04,17200,300,17200,17300,17050,1413644,300.0,1
3417,2011-03-03,16900,100,16800,17050,16600,729239,100.0,1
3418,2011-03-02,16800,100,16850,16900,16450,917165,-100.0,0
3421,2011-02-28,16900,200,16550,17050,16500,901762,200.0,1
3422,2011-02-25,16700,100,16700,17050,16600,1307755,-100.0,0
3423,2011-02-24,16800,350,16600,16900,16450,2495190,350.0,1
3424,2011-02-23,16450,850,15700,16800,15650,4020137,850.0,1
3425,2011-02-22,15600,550,15850,15950,15350,3341119,-550.0,0
3429,2011-02-21,16150,500,16400,16500,16000,1518044,-500.0,0
3430,2011-02-18,16650,350,16300,16650,16100,1223645,350.0,1
3431,2011-02-17,16300,0,16300,16350,15900,1584454,0.0,none
3432,2011-02-16,16300,50,16300,16500,16200,925605,-50.0,0
3433,2011-02-15,16350,100,16400,16500,16200,1505253,-100.0,0
3436,2011-02-14,16450,250,16350,16550,16200,1113697,250.0,1
3437,2011-02-11,16200,350,16400,16650,16000,2269569,-350.0,0
3438,2011-02-10,16550,400,16800,16900,16300,2532100,-400.0,0
3439,2011-02-09,16950,100,17100,17350,16700,1322362,-100.0,0
3440,2011-02-08,17050,450,17600,17750,17000,1821919,-450.0,0
3444,2011-02-07,17500,200,17650,17950,17400,1621197,200.0,1
3445,2011-02-01,17300,350,16900,17350,16800,1257868,350.0,1
3446,2011-01-31,16950,700,17400,17450,16950,1111020,-700.0,0
3447,2011-01-28,17650,200,17350,17700,17250,1564601,200.0,1
3448,2011-01-27,17450,100,17400,17550,17250,1764534,100.0,1
3451,2011-01-26,17350,250,17250,17550,17150,1693045,250.0,1
3452,2011-01-25,17100,350,16900,17450,16800,2774351,350.0,1
3453,2011-01-24,16750,350,17000,17050,16550,2868904,-350.0,0
3454,2011-01-21,17100,450,17650,17650,16700,2905096,-450.0,0
3455,2011-01-20,17550,500,17900,17900,17500,2103796,-500.0,0
3459,2011-01-19,18050,100,18000,18150,17800,1517845,100.0,1
3460,2011-01-18,17950,50,17800,18100,17750,1582358,50.0,1
3461,2011-01-17,17900,300,18200,18300,17650,2285718,-300.0,0
3462,2011-01-14,18200,50,18300,18350,17850,2435683,50.0,1
3463,2011-01-13,18150,50,18400,18800,18000,3635777,-50.0,0
3466,2011-01-12,18200,350,18700,18700,18050,1770358,-350.0,0
3467,2011-01-11,18550,150,18300,18550,18250,1172971,150.0,1
3468,2011-01-10,18400,100,18300,18550,18100,1309559,-100.0,0
3469,2011-01-07,18500,100,18400,18750,18300,1595919,100.0,1
3470,2011-01-06,18400,750,19100,19100,18250,2845912,-750.0,0
3474,2011-01-05,19150,350,19300,19500,18900,1989150,-350.0,0
3475,2011-01-04,19500,300,19300,19500,19000,1184814,300.0,1
3476,2011-01-03,19200,450,19000,19350,18900,1491028,450.0,1
3477,2010-12-30,18750,300,18550,19000,18450,1325528,300.0,1
3478,2010-12-29,18450,400,18650,18800,18450,1498174,-400.0,0
3481,2010-12-28,18850,50,18850,19000,18550,1176141,50.0,1
3482,2010-12-27,18800,300,18450,19200,18450,1548352,300.0,1
3483,2010-12-24,18500,150,18550,18750,18300,1124047,-150.0,0
3484,2010-12-23,18650,0,18750,18850,18550,1280113,0.0,none
3485,2010-12-22,18650,650,19100,19200,18600,1642525,-650.0,0
3489,2010-12-21,19300,0,19500,19500,18700,1705413,0.0,none
3490,2010-12-20,19300,100,19000,19550,18900,1603439,100.0,1
3491,2010-12-17,19200,400,18850,19550,18650,1989306,400.0,1
3492,2010-12-16,18800,250,18400,18800,18300,914221,250.0,1
3493,2010-12-15,18550,200,18350,19000,18200,1526223,200.0,1
3496,2010-12-14,18350,150,18400,18550,18250,1684649,-150.0,0
3497,2010-12-13,18500,300,18350,18500,18050,1143891,300.0,1
3498,2010-12-10,18200,500,17800,18500,17750,3167354,500.0,1
3499,2010-12-09,17700,800,17050,17850,16800,5425270,800.0,1
3500,2010-12-08,16900,100,16800,16950,16550,1592514,100.0,1
3504,2010-12-07,16800,50,16700,16900,16550,1114662,50.0,1
3505,2010-12-06,16750,350,16450,16900,16300,1815947,350.0,1
3506,2010-12-03,16400,200,16450,16600,16250,1685780,200.0,1
3507,2010-12-02,16200,50,16350,16500,16200,1736778,50.0,1
3508,2010-12-01,16150,50,16250,16400,16100,1362660,-50.0,0
3511,2010-11-30,16200,200,16450,16550,16050,1506042,-200.0,0
3512,2010-11-29,16400,450,16750,16900,16200,1452537,-450.0,0
3513,2010-11-26,16850,450,17300,17450,16700,1986200,-450.0,0
3514,2010-11-25,17300,750,16800,17450,16750,2866866,750.0,1
3515,2010-11-24,16550,300,16500,17000,16350,2087786,-300.0,0
3519,2010-11-23,16850,400,16400,17200,16250,2155046,400.0,1
3520,2010-11-22,16450,200,16250,16450,16100,846052,200.0,1
3521,2010-11-19,16250,250,16500,16550,16100,1427835,-250.0,0
3522,2010-11-18,16500,50,16400,16600,16200,1042704,50.0,1
3523,2010-11-17,16450,100,16400,16700,16250,1256421,-100.0,0
3526,2010-11-16,16550,400,17050,17200,16000,2903541,-400.0,0
3527,2010-11-15,16950,750,16100,16950,16100,1917256,750.0,1
3528,2010-11-12,16200,450,16300,16500,15600,3132548,450.0,1
3529,2010-11-11,15750,700,16400,16600,15750,2513113,-700.0,0
3530,2010-11-10,16450,50,16400,16550,16300,1068011,50.0,1
3534,2010-11-09,16400,250,16650,16750,16300,1424440,-250.0,0
3535,2010-11-08,16650,100,16950,17000,16650,1162646,-100.0,0
3536,2010-11-05,16750,50,17150,17200,16750,1877566,50.0,1
3537,2010-11-04,16700,550,16250,16700,16250,1251304,550.0,1
3538,2010-11-03,16150,250,15950,16350,15900,1333861,250.0,1
3541,2010-11-02,15900,400,16200,16250,15650,2144762,-400.0,0
3542,2010-11-01,16300,150,16350,16350,16100,1527728,150.0,1
3543,2010-10-29,16150,500,16800,16800,16100,1771886,-500.0,0
3544,2010-10-28,16650,500,16250,16750,16250,1216699,500.0,1
3545,2010-10-27,16150,250,16350,16650,16050,1162220,-250.0,0
3549,2010-10-26,16400,400,17000,17050,16350,1518108,-400.0,0
3550,2010-10-25,16800,300,16600,17000,16500,1073250,300.0,1
3551,2010-10-22,16500,100,16550,16800,16400,1015316,100.0,1
3552,2010-10-21,16400,450,16800,16900,16150,1929719,-450.0,0
3553,2010-10-20,16850,450,16300,17100,16100,1213297,450.0,1
3556,2010-10-19,16400,150,16750,16950,16300,1241611,-150.0,0
3557,2010-10-18,16550,650,16850,17050,16500,915916,-650.0,0
3558,2010-10-15,17200,0,17100,17350,17000,1009887,0.0,none
3559,2010-10-14,17200,300,17300,17400,16750,2326952,-300.0,0
3560,2010-10-13,17500,800,16900,17700,16850,2170915,800.0,1
3564,2010-10-12,16700,400,16200,16950,16150,2590633,400.0,1
3565,2010-10-11,16300,750,17000,17000,16200,3453912,-750.0,0
3566,2010-10-08,17050,450,17050,17150,16700,2285409,-450.0,0
3567,2010-10-07,17500,300,17050,17500,16750,1172917,300.0,1
3568,2010-10-06,17200,350,17050,17300,16900,1288117,350.0,1
3571,2010-10-05,16850,100,16850,17100,16550,1377965,-100.0,0
3572,2010-10-04,16950,550,16250,17300,16250,2683234,550.0,1
3573,2010-10-01,16400,800,15600,16450,15450,3109356,800.0,1
3574,2010-09-30,15600,200,15750,15750,15400,1745859,-200.0,0
3575,2010-09-29,15800,550,15450,15950,15350,2041636,550.0,1
3579,2010-09-28,15250,250,15300,15650,15250,992238,-250.0,0
3580,2010-09-27,15500,600,15050,15500,14850,2629792,600.0,1
3581,2010-09-24,14900,350,14600,15000,14450,1183553,350.0,1
3582,2010-09-20,14550,150,14400,14750,14300,1327212,150.0,1
3583,2010-09-17,14400,200,14700,14800,14350,1471745,-200.0,0
3586,2010-09-16,14600,500,15050,15150,14500,1223874,-500.0,0
3587,2010-09-15,15100,350,14650,15100,14600,1527150,350.0,1
3588,2010-09-14,14750,100,14800,14850,14600,1626071,100.0,1
3589,2010-09-13,14650,200,14350,14650,14300,977857,200.0,1
3590,2010-09-10,14450,550,14000,14500,13950,1113499,550.0,1
3594,2010-09-09,13900,50,14150,14400,13750,1347725,-50.0,0
3595,2010-09-08,13950,350,14200,14200,13800,1490551,-350.0,0
3596,2010-09-07,14300,150,14350,14500,14150,972472,-150.0,0
3597,2010-09-06,14450,100,14400,14650,14400,930069,100.0,1
3598,2010-09-03,14350,200,14600,14600,14250,1070233,-200.0,0
3601,2010-09-02,14550,50,14850,14950,14400,1166616,-50.0,0
3602,2010-09-01,14600,100,14650,14800,14500,815621,100.0,1
3603,2010-08-31,14500,300,14550,14700,14350,997450,-300.0,0
3604,2010-08-30,14800,450,14600,14850,14550,882951,450.0,1
3605,2010-08-27,14350,100,14200,14350,14050,1188230,100.0,1
3609,2010-08-26,14250,450,14950,14950,14250,1424475,-450.0,0
3610,2010-08-25,14700,0,14700,14850,14650,660303,0.0,none
3611,2010-08-24,14700,50,14800,15150,14600,846119,-50.0,0
3612,2010-08-23,14750,250,14900,15150,14700,807866,-250.0,0
3613,2010-08-20,15000,350,15200,15250,14800,869093,-350.0,0
3616,2010-08-19,15350,400,14950,15400,14900,1268667,400.0,1
3617,2010-08-18,14950,350,14700,15100,14700,1305814,350.0,1
3618,2010-08-17,14600,100,14650,14700,14450,747381,100.0,1
3619,2010-08-16,14500,500,15000,15000,14400,1714457,-500.0,0
3620,2010-08-13,15000,200,14850,15100,14700,1403288,200.0,1
3624,2010-08-12,14800,200,14700,15000,14650,1485398,-200.0,0
3625,2010-08-11,15000,300,15150,15250,14800,1020081,-300.0,0
3626,2010-08-10,15300,0,15300,15400,15100,903661,0.0,none
3627,2010-08-09,15300,0,15300,15400,15100,897298,0.0,none
3628,2010-08-06,15300,150,15050,15400,15000,1074599,150.0,1
3631,2010-08-05,15150,350,15600,15650,15100,1041696,-350.0,0
3632,2010-08-04,15500,200,15400,15700,15050,1110268,200.0,1
3633,2010-08-03,15300,300,15900,15950,15300,1417452,-300.0,0
3634,2010-08-02,15600,50,15750,16050,15550,1668669,-50.0,0
3635,2010-07-30,15650,300,15750,15850,15450,1589163,-300.0,0
3639,2010-07-29,15950,100,16150,16150,15650,1848558,-100.0,0
3640,2010-07-28,16050,300,15900,16200,15700,1576895,300.0,1
3641,2010-07-27,15750,200,15900,15900,15500,1579260,200.0,1
3642,2010-07-26,15550,200,15500,15850,15400,2141028,200.0,1
3643,2010-07-23,15350,900,14700,15450,14650,2198444,900.0,1
3646,2010-07-22,14450,250,14500,14750,14400,988680,-250.0,0
3647,2010-07-21,14700,300,15050,15150,14500,1271639,-300.0,0
3648,2010-07-20,15000,50,14900,15000,14700,961707,50.0,1
3649,2010-07-19,14950,700,15300,15400,14950,1313952,-700.0,0
3650,2010-07-16,15650,100,15650,15800,15500,1140523,-100.0,0
3654,2010-07-15,15750,150,15500,15900,15400,1626740,150.0,1
3655,2010-07-14,15600,300,15450,15850,15450,1969237,300.0,1
3656,2010-07-13,15300,0,15300,15500,15150,1279764,0.0,none
3657,2010-07-12,15300,200,15350,15400,15150,967256,200.0,1
3658,2010-07-09,15100,650,14550,15500,14450,2180157,650.0,1
3661,2010-07-08,14450,650,14400,14450,14200,1259535,650.0,1
3662,2010-07-07,13800,100,14050,14050,13700,713672,-100.0,0
3663,2010-07-06,13900,100,13650,13900,13500,824237,100.0,1
3664,2010-07-05,13800,600,14400,14400,13800,1490449,-600.0,0
3665,2010-07-02,14400,0,14350,14450,14200,375581,0.0,none
3669,2010-07-01,14400,100,14250,14400,14150,610140,-100.0,0
3670,2010-06-30,14500,200,14450,14600,14150,1481406,-200.0,0
3671,2010-06-29,14700,250,15000,15150,14500,831207,-250.0,0
3672,2010-06-28,14950,0,15100,15150,14900,571621,0.0,none
3673,2010-06-25,14950,50,14850,15000,14650,757308,-50.0,0
3676,2010-06-24,15000,100,14900,15150,14800,858058,100.0,1
3677,2010-06-23,14900,200,14950,15050,14750,1767308,-200.0,0
3678,2010-06-22,15100,0,14950,15100,14850,844333,0.0,none
3679,2010-06-21,15100,250,15000,15300,14900,831086,250.0,1
3680,2010-06-18,14850,0,14900,14950,14500,658172,0.0,none
3684,2010-06-17,14850,400,15300,15500,14700,923601,-400.0,0
3685,2010-06-16,15250,600,14900,15400,14800,2211530,600.0,1
3686,2010-06-15,14650,250,14700,14900,14600,841152,-250.0,0
3687,2010-06-14,14900,300,14700,15000,14700,1178958,300.0,1
3688,2010-06-11,14600,300,14550,14900,14550,1194563,300.0,1
3691,2010-06-10,14300,250,14600,14750,14300,1841996,-250.0,0
3692,2010-06-09,14550,250,14300,14800,14000,1297932,250.0,1
3693,2010-06-08,14300,500,13700,14450,13550,1589659,500.0,1
3694,2010-06-07,13800,450,13750,14000,13500,1487516,-450.0,0
3695,2010-06-04,14250,400,14450,14550,14200,1382671,-400.0,0
3699,2010-06-03,14650,1000,13750,14950,13750,2321472,1000.0,1
3700,2010-06-01,13650,350,13500,13650,13250,1356333,350.0,1
3701,2010-05-31,13300,50,13450,13600,13200,856703,-50.0,0
3702,2010-05-28,13350,150,13550,13600,13250,1282348,150.0,1
3703,2010-05-27,13200,300,12850,13500,12800,1396150,300.0,1
3706,2010-05-26,12900,250,13200,13350,12800,1418737,-250.0,0
3707,2010-05-25,13150,450,13450,13500,12950,1706841,-450.0,0
3708,2010-05-24,13600,150,13500,13950,13450,1223778,150.0,1
3709,2010-05-20,13450,500,12800,13650,12800,1918291,500.0,1
3710,2010-05-19,12950,400,13100,13150,12900,1537639,-400.0,0
3714,2010-05-18,13350,250,13200,13400,13000,1144199,250.0,1
3715,2010-05-17,13100,850,13650,13700,13000,2697520,-850.0,0
3716,2010-05-14,13950,200,14000,14200,13750,1053851,-200.0,0
3717,2010-05-13,14150,300,14100,14400,14100,1018352,300.0,1
3718,2010-05-12,13850,350,14200,14300,13650,1109639,-350.0,0
